season,week,game_type,home_team,away_team,home_score,away_score,spread_line,result,home_moneyline,away_moneyline,home_spread_odds,away_spread_odds,div_game,total_line,home_win,is_tie,is_playoff,is_home_fav,spread_bucket,spread_wp_538,ml_wp_close,ml_formula_divergence,spread_open,spread_close_mkt,spread_move,ml_wp_open,ml_wp_close_mkt,ml_formula_divergence_open,home_spread_close_price,away_spread_close_price,home_is_fav_ml,fav_ml_wp,fav_wp_cal,ml_wp_cal,fav_margin,fav_spread,fav_spread_close_price,dog_spread_close_price
2013,7,REG,NYG,MIN,23.0,7.0,-4.0,16.0,-199.0,179.0,-105.0,-105.0,0,47.5,1,0,0,1,-4.0,0.6400649998028851,0.6499689771835965,0.00990397738071136,-2.5,-4.0,-1.5,,0.6499689771835965,,-110.0,-110.0,1.0,0.6499689771835965,0.6439988249323001,0.6439988249323001,16.0,4.0,-110.0,-110.0
2013,8,REG,TB,CAR,13.0,31.0,6.5,-18.0,239.0,-270.0,-104.0,-106.0,1,39.0,0,0,0,0,6.5,0.28182535763658195,0.28787053606161983,0.006045178425037878,6.5,7.0,0.5,,0.28787053606161983,,,,0.0,0.7121294639383802,0.7140545350847725,0.28594546491522754,18.0,6.5,,
2013,8,REG,DET,DAL,31.0,30.0,-3.0,1.0,-155.0,140.0,-104.0,-106.0,0,51.0,1,0,0,1,-3.0,0.6062878237854281,0.5933014354066986,-0.012986388378729563,-3.0,-3.0,0.0,,0.5933014354066986,,-110.0,-110.0,1.0,0.5933014354066986,0.5797114555067031,0.5797114555067031,1.0,3.0,-110.0,-110.0
2013,8,REG,JAX,SF,10.0,42.0,16.0,-32.0,925.0,-1350.0,-108.0,-102.0,0,40.0,0,0,0,0,16.0,0.09090909090909091,0.09484873262469339,0.003939641715602474,16.5,16.0,-0.5,,0.09484873262469339,,,,0.0,0.9051512673753066,0.9192755656016751,0.08072443439832488,32.0,16.0,,
2013,8,REG,KC,CLE,23.0,17.0,-7.0,6.0,-310.0,273.0,-102.0,-108.0,0,39.0,1,0,0,1,-7.0,0.7325072897556676,0.7382366085679627,0.005729318812295103,-9.5,-7.0,2.5,,0.7382366085679627,,-110.0,-110.0,1.0,0.7382366085679627,0.743163621922121,0.743163621922121,6.0,7.0,-110.0,-110.0
2013,8,REG,NE,MIA,27.0,17.0,-6.5,10.0,-278.0,246.0,-102.0,-108.0,1,46.5,1,0,0,1,-6.5,0.7181746423634181,0.7178851837477983,-0.0002894586156197976,-7.0,-6.5,0.5,,0.7178851837477983,,-115.0,-105.0,1.0,0.7178851837477983,0.7204924266066826,0.7204924266066826,10.0,6.5,-115.0,-105.0
2013,8,REG,NO,BUF,35.0,17.0,-10.5,18.0,-520.0,439.0,100.0,-110.0,0,48.0,1,0,0,1,-10.5,0.8192199439591725,0.8188617506135327,-0.0003581933456398012,-12.5,-10.5,2.0,,0.8188617506135327,,-110.0,-110.0,1.0,0.8188617506135327,0.8310073266625629,0.8310073266625629,18.0,10.5,-110.0,-110.0
2013,8,REG,PHI,NYG,7.0,15.0,-5.5,-8.0,-230.0,205.0,-105.0,-105.0,1,49.0,0,0,0,1,-5.5,0.6881562429386404,0.6800775569558896,-0.008078685982750855,-5.5,-5.5,0.0,,0.6800775569558896,,,,1.0,0.6800775569558896,0.6780330185404676,0.6780330185404676,-8.0,5.5,,
2013,8,REG,CIN,NYJ,49.0,9.0,-6.0,40.0,-255.0,227.0,-113.0,102.0,0,40.5,1,0,0,1,-6.0,0.7033850034718286,0.7013921016108003,-0.0019929018610282956,-6.5,-6.0,0.5,,0.7013921016108003,,-115.0,-105.0,1.0,0.7013921016108003,0.7020175479689725,0.7020175479689725,40.0,6.0,-115.0,-105.0
2013,8,REG,OAK,PIT,21.0,18.0,2.5,3.0,126.0,-139.0,104.0,-115.0,0,40.0,1,0,0,0,2.5,0.41101308403951453,0.4320786780923455,0.021065594052830983,3.0,2.5,-0.5,,0.4320786780923455,,100.0,-120.0,0.0,0.5679213219076544,0.5509261374014308,0.4490738625985692,-3.0,2.5,-120.0,100.0
2013,8,REG,ARI,ATL,27.0,13.0,-2.5,14.0,-150.0,136.0,-122.0,111.0,0,44.5,1,0,0,1,-2.5,0.5889869159604855,0.5860927152317882,-0.0028942007286972826,-2.5,-2.5,0.0,,0.5860927152317882,,-120.0,100.0,1.0,0.5860927152317882,0.5715314635161513,0.5715314635161513,14.0,2.5,-120.0,100.0
2013,8,REG,DEN,WAS,45.0,21.0,-11.0,24.0,-538.0,452.0,-116.0,105.0,0,58.0,1,0,0,1,-11.0,0.8296328234313434,0.8231589684457946,-0.006473854985548755,-13.0,-11.0,2.0,,0.8231589684457946,,,,1.0,0.8231589684457946,0.8355729784305191,0.8355729784305191,24.0,11.0,,
2013,8,REG,MIN,GB,31.0,44.0,7.0,-13.0,269.0,-305.0,-105.0,-105.0,1,47.5,0,0,0,0,7.0,0.2674927102443324,0.26462805057336075,-0.0028646596709716587,10.0,7.5,-2.5,,0.26462805057336075,,,,0.0,0.7353719494266393,0.7399818203362222,0.2600181796637778,13.0,7.0,,
2013,8,REG,LAR,SEA,9.0,14.0,13.0,-5.0,534.0,-650.0,-110.0,100.0,1,43.0,0,0,0,0,13.0,0.1334433562104599,0.15397249024840895,0.020529134037949037,10.0,14.0,4.0,,0.15397249024840895,,,,0.0,0.846027509751591,0.8596140890851897,0.14038591091481034,5.0,13.0,,
2013,9,REG,MIA,CIN,22.0,20.0,3.0,2.0,136.0,-150.0,-111.0,101.0,0,42.0,1,0,0,0,3.0,0.3937121762145718,0.413907284768212,0.020195108553640206,0.0,3.0,3.0,,0.413907284768212,,-111.0,-109.0,0.0,0.5860927152317881,0.5715314635161513,0.42846853648384875,-2.0,3.0,-109.0,-111.0
2013,9,REG,BUF,KC,13.0,23.0,4.5,-10.0,201.0,-225.0,-102.0,-108.0,0,40.5,0,0,0,0,4.5,0.3435301114784084,0.3242703916188576,-0.019259719859550772,3.0,5.0,2.0,,0.3242703916188576,,-110.0,-110.0,0.0,0.6757296083811424,0.6731278565096356,0.3268721434903644,10.0,4.5,-110.0,-110.0
2013,9,REG,CAR,ATL,34.0,10.0,-10.0,24.0,-420.0,361.0,111.0,-123.0,1,46.5,1,0,0,1,-10.0,0.8083176725494586,0.7882908557935022,-0.02002681675595641,-7.0,-9.0,-2.0,,0.7882908557935022,,-109.0,-111.0,1.0,0.7882908557935022,0.798144797345264,0.798144797345264,24.0,10.0,-109.0,-111.0
2013,9,REG,DAL,MIN,27.0,23.0,-10.0,4.0,-450.0,385.0,109.0,-120.0,0,51.0,1,0,0,1,-10.0,0.8083176725494586,0.7987191216834401,-0.009598550866018574,-10.5,-9.0,1.5,,0.7987191216834401,,-110.0,-110.0,1.0,0.7987191216834401,0.8094256392728109,0.8094256392728109,4.0,10.0,-110.0,-110.0
2013,9,REG,NYJ,NO,26.0,20.0,6.0,6.0,222.0,-250.0,-106.0,-104.0,0,45.5,1,0,0,0,6.0,0.29661499652817136,0.303030303030303,0.006415306502131624,4.0,6.0,2.0,,0.303030303030303,,-110.0,-110.0,0.0,0.696969696969697,0.6970504117402839,0.3029495882597161,-6.0,6.0,-110.0,-110.0
2013,9,REG,LAR,TEN,21.0,28.0,3.0,-7.0,144.0,-160.0,102.0,-113.0,0,41.0,0,0,0,0,3.0,0.3937121762145718,0.39975399753997537,0.006041821325403596,3.0,3.0,0.0,,0.39975399753997537,,100.0,-120.0,0.0,0.6002460024600247,0.5875934293562182,0.41240657064378183,7.0,3.0,-120.0,100.0
2013,9,REG,WAS,LAC,30.0,24.0,-1.0,6.0,-123.0,111.0,-115.0,104.0,0,49.5,1,0,0,1,-1.0,0.5359159269451023,0.537852568752202,0.001936641807099737,0.0,-1.0,-1.0,,0.537852568752202,,,,1.0,0.537852568752202,0.5169083882329828,0.5169083882329828,6.0,1.0,,
2013,9,REG,OAK,PHI,20.0,49.0,1.0,-29.0,102.0,-113.0,-105.0,-105.0,0,45.5,0,0,0,0,1.0,0.4640840730548977,0.4827086071703758,0.018624534115478097,-1.0,-1.0,0.0,,0.4827086071703758,,,,0.0,0.5172913928296242,0.4937320039556795,0.5062679960443205,29.0,1.0,,
2013,9,REG,SEA,TB,27.0,24.0,-16.0,3.0,-1500.0,1025.0,-113.0,102.0,0,40.0,1,0,0,1,-16.0,0.9090909090909091,0.9133964817320704,0.0043055726411613815,-17.0,-16.5,0.5,,0.9133964817320704,,,,1.0,0.9133964817320704,0.9272335183347423,0.9272335183347423,3.0,16.0,,
2013,9,REG,CLE,BAL,24.0,18.0,1.0,6.0,102.0,-113.0,-105.0,-105.0,1,41.5,1,0,0,0,1.0,0.4640840730548977,0.4827086071703758,0.018624534115478097,3.0,2.0,-1.0,,0.4827086071703758,,,,0.0,0.5172913928296242,0.4937320039556795,0.5062679960443205,-6.0,1.0,,
2013,9,REG,NE,PIT,55.0,31.0,-5.5,24.0,-248.0,221.0,-111.0,101.0,0,42.5,1,0,0,1,-5.5,0.6881562429386404,0.6958254667505769,0.007669223811936465,-7.0,-6.0,1.0,,0.6958254667505769,,-105.0,-115.0,1.0,0.6958254667505769,0.6957643988371218,0.6957643988371218,24.0,5.5,-105.0,-115.0
2013,9,REG,HOU,IND,24.0,27.0,1.0,-3.0,-103.0,-107.0,-110.0,100.0,1,42.5,0,0,0,0,1.0,0.4640840730548977,0.4953533757725013,0.03126930271760364,-1.0,1.0,2.0,,0.4953533757725013,,-110.0,-110.0,0.0,0.5046466242274987,0.47952367441834515,0.5204763255816549,3.0,1.0,-110.0,-110.0
2013,9,REG,GB,CHI,20.0,27.0,-10.0,-7.0,-475.0,404.0,104.0,-115.0,1,50.5,0,0,0,1,-10.0,0.8083176725494586,0.8063320983496126,-0.0019855741998460186,-11.0,-10.0,1.0,,0.8063320983496126,,-112.0,-108.0,1.0,0.8063320983496126,0.8176161312072291,0.8176161312072291,-7.0,10.0,-112.0,-108.0
2013,10,REG,MIN,WAS,34.0,27.0,1.0,7.0,-102.0,-108.0,-108.0,-102.0,0,48.0,1,0,0,0,1.0,0.4640840730548977,0.4930284439486894,0.028944370893791704,1.0,1.5,0.5,,0.4930284439486894,,,,0.0,0.5069715560513106,0.4821332483973603,0.5178667516026396,-7.0,1.0,,
2013,10,REG,ATL,SEA,10.0,33.0,3.5,-23.0,159.0,-177.0,-109.0,-101.0,0,47.0,0,0,0,0,3.5,0.37667378292139303,0.37665039500700276,-2.3387914390271547e-05,6.0,3.5,-2.5,,0.37665039500700276,,-115.0,-105.0,0.0,0.6233496049929972,0.6138166474505842,0.3861833525494158,23.0,3.5,-105.0,-115.0
2013,10,REG,BAL,CIN,20.0,17.0,-1.0,3.0,-116.0,105.0,-109.0,-101.0,1,44.0,1,0,0,1,-1.0,0.5359159269451023,0.5240193918025562,-0.011896535142546072,1.0,-1.5,-2.5,,0.5240193918025562,,-110.0,-110.0,1.0,0.5240193918025562,0.5013065264703809,0.5013065264703809,3.0,1.0,-110.0,-110.0
2013,10,REG,CHI,DET,19.0,21.0,1.0,-2.0,-103.0,-107.0,-113.0,102.0,1,52.0,0,0,0,0,1.0,0.4640840730548977,0.4953533757725013,0.03126930271760364,1.0,1.0,0.0,,0.4953533757725013,,,,0.0,0.5046466242274987,0.47952367441834515,0.5204763255816549,2.0,1.0,,
2013,10,REG,GB,PHI,13.0,27.0,1.0,-14.0,102.0,-113.0,-103.0,-107.0,0,47.0,0,0,0,0,1.0,0.4640840730548977,0.4827086071703758,0.018624534115478097,-1.0,1.0,2.0,,0.4827086071703758,,,,0.0,0.5172913928296242,0.4937320039556795,0.5062679960443205,14.0,1.0,,
2013,10,REG,IND,LAR,8.0,38.0,-7.5,-30.0,-335.0,293.0,102.0,-113.0,0,43.0,0,0,0,1,-7.5,0.7463684512501709,0.7516485398646913,0.00528008861452034,-11.0,-8.0,3.0,,0.7516485398646913,,-110.0,-110.0,1.0,0.7516485398646913,0.7580149614077077,0.7580149614077077,-30.0,7.5,-110.0,-110.0
2013,10,REG,NYG,OAK,24.0,20.0,-7.5,4.0,-290.0,256.0,111.0,-123.0,0,41.0,1,0,0,1,-7.5,0.7463684512501709,0.7258155230596175,-0.020552928190553432,-7.0,-7.0,0.0,,0.7258155230596175,,,,1.0,0.7258155230596175,0.7293446093484471,0.7293446093484471,4.0,7.5,,
2013,10,REG,PIT,BUF,23.0,10.0,-3.0,13.0,-143.0,129.0,106.0,-117.0,0,42.5,1,0,0,1,-3.0,0.6062878237854281,0.5740354444580784,-0.0322523793273497,-3.5,-3.0,0.5,,0.5740354444580784,,,,1.0,0.5740354444580784,0.5578563079971784,0.5578563079971784,13.0,3.0,,
2013,10,REG,TEN,JAX,27.0,29.0,-11.5,-2.0,-520.0,439.0,106.0,-117.0,1,41.5,0,0,0,1,-11.5,0.8395633851475949,0.8188617506135327,-0.020701634534062152,-13.0,-11.5,1.5,,0.8188617506135327,,-110.0,-110.0,1.0,0.8188617506135327,0.8310073266625629,0.8310073266625629,-2.0,11.5,-110.0,-110.0
2013,10,REG,SF,CAR,9.0,10.0,-6.0,-1.0,-235.0,210.0,102.0,-113.0,0,43.0,0,0,0,1,-6.0,0.7033850034718286,0.685002350728726,-0.01838265274310269,-6.0,-6.0,0.0,,0.685002350728726,,-110.0,-110.0,1.0,0.685002350728726,0.6835841992700462,0.6835841992700462,-1.0,6.0,-110.0,-110.0
2013,10,REG,ARI,HOU,27.0,24.0,-4.0,3.0,-213.0,191.0,-113.0,102.0,0,41.5,1,0,0,1,-4.0,0.6400649998028851,0.664461906242295,0.024396906439409838,-3.0,-4.0,-1.0,,0.664461906242295,,-110.0,-110.0,1.0,0.664461906242295,0.6603996618968139,0.6603996618968139,3.0,4.0,-110.0,-110.0
2013,10,REG,LAC,DEN,20.0,28.0,7.0,-8.0,248.0,-280.0,-105.0,-105.0,1,56.0,0,0,0,0,7.0,0.2674927102443324,0.2805670407560544,0.013074330511721965,6.5,7.0,0.5,,0.2805670407560544,,,,0.0,0.7194329592439457,0.7222218053921526,0.27777819460784736,8.0,7.0,,
2013,10,REG,NO,DAL,49.0,17.0,-6.0,32.0,-255.0,227.0,-105.0,-105.0,0,54.0,1,0,0,1,-6.0,0.7033850034718286,0.7013921016108003,-0.0019929018610282956,-7.0,-6.5,0.5,,0.7013921016108003,,,,1.0,0.7013921016108003,0.7020175479689725,0.7020175479689725,32.0,6.0,,
2013,10,REG,TB,MIA,22.0,19.0,1.0,3.0,113.0,-125.0,109.0,-120.0,0,39.0,1,0,0,0,1.0,0.4640840730548977,0.45801526717557256,-0.006068805879325123,3.5,2.5,-1.0,,0.45801526717557256,,-105.0,-115.0,0.0,0.5419847328244274,0.5215755220367614,0.4784244779632386,-3.0,1.0,-115.0,-105.0
2013,11,REG,TEN,IND,27.0,30.0,2.5,-3.0,127.0,-140.0,106.0,-117.0,1,42.0,0,0,0,0,2.5,0.41101308403951453,0.43026174256005734,0.019248658520542805,1.0,3.0,2.0,,0.43026174256005734,,-110.0,-110.0,0.0,0.5697382574399427,0.5529852184413782,0.44701478155862184,3.0,2.5,-110.0,-110.0
2013,11,REG,BUF,NYJ,37.0,14.0,1.0,23.0,118.0,-130.0,115.0,-127.0,1,39.5,1,0,0,0,1.0,0.4640840730548977,0.4479937670432412,-0.016090306011656508,0.0,2.0,2.0,,0.4479937670432412,,,,0.0,0.5520062329567588,0.5329055702734932,0.46709442972650683,-23.0,1.0,,
2013,11,REG,CHI,BAL,23.0,20.0,-4.0,3.0,-202.0,181.0,-102.0,-108.0,0,41.0,1,0,0,1,-4.0,0.6400649998028851,0.6527218785216531,0.012656878718767972,-3.0,-3.0,0.0,,0.6527218785216531,,-130.0,110.0,1.0,0.6527218785216531,0.6471163081777342,0.6471163081777342,3.0,4.0,-130.0,110.0
2013,11,REG,CIN,CLE,41.0,20.0,-4.0,21.0,-212.0,190.0,-108.0,-102.0,1,40.0,1,0,0,1,-4.0,0.6400649998028851,0.6633577902460077,0.023292790443122602,-6.0,-4.5,1.5,,0.6633577902460077,,-112.0,-108.0,1.0,0.6633577902460077,0.6591512684990659,0.6591512684990659,21.0,4.0,-112.0,-108.0
2013,11,REG,HOU,OAK,23.0,28.0,-10.5,-5.0,-470.0,400.0,-110.0,100.0,0,41.0,0,0,0,1,-10.5,0.8192199439591725,0.8047945205479452,-0.014425423411227323,-7.0,-10.5,-3.5,,0.8047945205479452,,-110.0,-110.0,1.0,0.8047945205479452,0.8159650933729793,0.8159650933729793,-5.0,10.5,-110.0,-110.0
2013,11,REG,JAX,ARI,14.0,27.0,9.5,-13.0,334.0,-385.0,-105.0,-105.0,0,40.5,0,0,0,0,9.5,0.20307909504847332,0.2249640521359989,0.02188495708752558,6.5,9.0,2.5,,0.2249640521359989,,-110.0,-110.0,0.0,0.7750359478640011,0.783711331677653,0.21628866832234706,13.0,9.5,-110.0,-110.0
2013,11,REG,PHI,WAS,24.0,16.0,-4.5,8.0,-208.0,186.0,-108.0,-102.0,1,54.5,1,0,0,1,-4.5,0.6564698885215916,0.658869395711501,0.0023995071899094444,-3.5,-4.5,-1.0,,0.658869395711501,,-110.0,-110.0,1.0,0.658869395711501,0.654074434407502,0.654074434407502,8.0,4.5,-110.0,-110.0
2013,11,REG,PIT,DET,37.0,27.0,3.0,10.0,139.0,-154.0,-102.0,-108.0,0,45.0,1,0,0,0,3.0,0.3937121762145718,0.40832074076455643,0.01460856454998466,3.0,3.0,0.0,,0.40832074076455643,,-105.0,-115.0,0.0,0.5916792592354436,0.5778705220536245,0.42212947794637545,-10.0,3.0,-115.0,-105.0
2013,11,REG,TB,ATL,41.0,28.0,-1.0,13.0,-127.0,115.0,-120.0,109.0,1,44.0,1,0,0,1,-1.0,0.5359159269451023,0.5460453954604539,0.01012946851535168,0.0,-2.0,-2.0,,0.5460453954604539,,-110.0,-110.0,1.0,0.5460453954604539,0.5261645837421343,0.5261645837421343,13.0,1.0,-110.0,-110.0
2013,11,REG,MIA,LAC,20.0,16.0,2.5,4.0,126.0,-139.0,102.0,-113.0,0,44.0,1,0,0,0,2.5,0.41101308403951453,0.4320786780923455,0.021065594052830983,0.0,2.5,2.5,,0.4320786780923455,,-105.0,-115.0,0.0,0.5679213219076544,0.5509261374014308,0.4490738625985692,-4.0,2.5,-115.0,-105.0
2013,11,REG,NO,SF,23.0,20.0,-3.5,3.0,-177.0,159.0,106.0,-117.0,0,50.0,1,0,0,1,-3.5,0.623326217078607,0.6233496049929973,2.3387914390271547e-05,-3.0,-3.0,0.0,,0.6233496049929973,,,,1.0,0.6233496049929973,0.6138166474505844,0.6138166474505844,3.0,3.5,,
2013,11,REG,NYG,GB,27.0,13.0,-3.5,14.0,-178.0,160.0,111.0,-123.0,0,41.0,1,0,0,1,-3.5,0.623326217078607,0.6247300215982722,0.0014038045196651527,-6.5,-3.5,3.0,,0.6247300215982722,,,,1.0,0.6247300215982722,0.6153830385485719,0.6153830385485719,14.0,3.5,,
2013,11,REG,SEA,MIN,41.0,20.0,-13.0,21.0,-700.0,569.0,-113.0,102.0,0,45.0,1,0,0,1,-13.0,0.8665566437895401,0.8540944738281961,-0.012462169961343972,-13.0,-13.0,0.0,,0.8540944738281961,,-115.0,-105.0,1.0,0.8540944738281961,0.8679826553558726,0.8679826553558726,21.0,13.0,-115.0,-105.0
2013,11,REG,DEN,KC,27.0,17.0,-7.5,10.0,-320.0,281.0,103.0,-114.0,1,48.5,1,0,0,1,-7.5,0.7463684512501709,0.7437774524158125,-0.0025909988343584267,-9.5,-7.5,2.0,,0.7437774524158125,,,,1.0,0.7437774524158125,0.7493084264027027,0.7493084264027027,10.0,7.5,,
2013,11,REG,CAR,NE,24.0,20.0,-3.0,4.0,-172.0,155.0,-116.0,105.0,0,46.5,1,0,0,1,-3.0,0.6062878237854281,0.6172248803827751,0.010937056597347006,-1.0,-3.0,-2.0,,0.6172248803827751,,-115.0,-105.0,1.0,0.6172248803827751,0.6068658609955319,0.6068658609955319,4.0,3.0,-115.0,-105.0
2013,12,REG,ATL,NO,13.0,17.0,7.5,-4.0,289.0,-330.0,-113.0,102.0,1,52.5,0,0,0,0,7.5,0.25363154874982896,0.250919064013538,-0.0027124847362909876,7.0,7.5,0.5,,0.250919064013538,,-115.0,-105.0,0.0,0.7490809359864621,0.75517782625004,0.24482217374995996,4.0,7.5,-105.0,-115.0
2013,12,REG,BAL,NYJ,19.0,3.0,-4.0,16.0,-208.0,186.0,-105.0,-105.0,0,38.0,1,0,0,1,-4.0,0.6400649998028851,0.658869395711501,0.018804395908615934,-3.0,-4.0,-1.0,,0.658869395711501,,-110.0,-110.0,1.0,0.658869395711501,0.654074434407502,0.654074434407502,16.0,4.0,-110.0,-110.0
2013,12,REG,CLE,PIT,11.0,27.0,-2.5,-16.0,-145.0,131.0,-119.0,108.0,1,40.0,0,0,0,1,-2.5,0.5889869159604855,0.5775497887748944,-0.01143712718559109,-1.0,-2.5,-1.5,,0.5775497887748944,,-120.0,100.0,1.0,0.5775497887748944,0.5618411593510234,0.5618411593510234,-16.0,2.5,-120.0,100.0
2013,12,REG,DET,TB,21.0,24.0,-7.0,-3.0,-310.0,273.0,107.0,-118.0,0,48.5,0,0,0,1,-7.0,0.7325072897556676,0.7382366085679627,0.005729318812295103,-10.0,-7.0,3.0,,0.7382366085679627,,-105.0,-115.0,1.0,0.7382366085679627,0.743163621922121,0.743163621922121,-3.0,7.0,-105.0,-115.0
2013,12,REG,GB,MIN,26.0,26.0,-6.0,0.0,-254.0,226.0,-110.0,100.0,1,44.5,0,1,0,1,-6.0,0.7033850034718286,0.7005177489763459,-0.0028672544954827517,-5.0,-6.0,-1.0,,0.7005177489763459,,-110.0,-110.0,1.0,0.7005177489763459,0.7010359143529344,0.7010359143529344,0.0,6.0,-110.0,-110.0
2013,12,REG,HOU,JAX,6.0,13.0,-10.5,-7.0,-470.0,400.0,-103.0,-107.0,1,44.0,0,0,0,1,-10.5,0.8192199439591725,0.8047945205479452,-0.014425423411227323,-11.0,-10.5,0.5,,0.8047945205479452,,-110.0,-110.0,1.0,0.8047945205479452,0.8159650933729793,0.8159650933729793,-7.0,10.5,-110.0,-110.0
2013,12,REG,KC,LAC,38.0,41.0,-3.5,-3.0,-173.0,156.0,106.0,-117.0,1,43.0,0,0,0,1,-3.5,0.623326217078607,0.6186511705872493,-0.004675046491357748,-5.0,-3.5,1.5,,0.6186511705872493,,,,1.0,0.6186511705872493,0.6084846351802872,0.6084846351802872,-3.0,3.5,,
2013,12,REG,MIA,CAR,16.0,20.0,4.5,-4.0,181.0,-202.0,-104.0,-106.0,0,40.0,0,0,0,0,4.5,0.3435301114784084,0.34727812147834686,0.003748009999938462,4.0,4.5,0.5,,0.34727812147834686,,-110.0,-110.0,0.0,0.6527218785216531,0.6471163081777342,0.35288369182226575,4.0,4.5,-110.0,-110.0
2013,12,REG,LAR,CHI,42.0,21.0,-1.0,21.0,-123.0,111.0,-117.0,106.0,0,46.0,1,0,0,1,-1.0,0.5359159269451023,0.537852568752202,0.001936641807099737,-1.0,-2.5,-1.5,,0.537852568752202,,-110.0,-110.0,1.0,0.537852568752202,0.5169083882329828,0.5169083882329828,21.0,1.0,-110.0,-110.0
2013,12,REG,ARI,IND,40.0,11.0,-3.5,29.0,-185.0,166.0,102.0,-113.0,0,44.5,1,0,0,1,-3.5,0.623326217078607,0.6332518337408314,0.009925616662224357,-1.0,-3.0,-2.0,,0.6332518337408314,,-125.0,105.0,1.0,0.6332518337408314,0.6250506421226565,0.6250506421226565,29.0,3.5,-125.0,105.0
2013,12,REG,OAK,TEN,19.0,23.0,2.5,-4.0,136.0,-150.0,111.0,-123.0,0,42.0,0,0,0,0,2.5,0.41101308403951453,0.413907284768212,0.002894200728697449,-1.0,2.5,3.5,,0.413907284768212,,110.0,-130.0,0.0,0.5860927152317881,0.5715314635161513,0.42846853648384875,4.0,2.5,-130.0,110.0
2013,12,REG,NYG,DAL,21.0,24.0,-1.0,-3.0,-129.0,117.0,-123.0,111.0,1,44.5,0,0,0,1,-1.0,0.5359159269451023,0.5500363507751557,0.014120423830053408,-1.0,-2.5,-1.5,,0.5500363507751557,,-110.0,-110.0,1.0,0.5500363507751557,0.530677306414221,0.530677306414221,-3.0,1.0,-110.0,-110.0
2013,12,REG,NE,DEN,34.0,31.0,-1.0,3.0,-116.0,105.0,-108.0,-102.0,0,54.0,1,0,0,1,-1.0,0.5359159269451023,0.5240193918025562,-0.011896535142546072,1.0,1.0,0.0,,0.5240193918025562,,-110.0,-110.0,1.0,0.5240193918025562,0.5013065264703809,0.5013065264703809,3.0,1.0,-110.0,-110.0
2013,12,REG,WAS,SF,6.0,27.0,5.5,-21.0,222.0,-250.0,102.0,-113.0,0,45.5,0,0,0,0,5.5,0.3118437570613596,0.303030303030303,-0.0088134540310566,4.5,6.0,1.5,,0.303030303030303,,-110.0,-110.0,0.0,0.696969696969697,0.6970504117402839,0.3029495882597161,21.0,5.5,-110.0,-110.0
2013,13,REG,DET,GB,40.0,10.0,-7.0,30.0,-265.0,235.0,108.0,-119.0,1,48.5,1,0,0,1,-7.0,0.7325072897556676,0.7086409898223908,-0.023866299933276824,-6.0,-6.5,-0.5,,0.7086409898223908,,-110.0,-110.0,1.0,0.7086409898223908,0.7101475527373117,0.7101475527373117,30.0,7.0,-110.0,-110.0
2013,13,REG,DAL,OAK,31.0,24.0,-10.0,7.0,-443.0,379.0,102.0,-113.0,0,49.5,1,0,0,1,-10.0,0.8083176725494586,0.7962453611110069,-0.012072311438451777,-9.5,-9.5,0.0,,0.7962453611110069,,-110.0,-110.0,1.0,0.7962453611110069,0.8067559044973949,0.8067559044973949,7.0,10.0,-110.0,-110.0
2013,13,REG,BAL,PIT,22.0,20.0,-3.0,2.0,-160.0,144.0,-108.0,-102.0,1,40.5,1,0,0,1,-3.0,0.6062878237854281,0.6002460024600246,-0.00604182132540354,-1.0,-3.0,-2.0,,0.6002460024600246,,-110.0,-110.0,1.0,0.6002460024600246,0.587593429356218,0.587593429356218,2.0,3.0,-110.0,-110.0
2013,13,REG,CAR,TB,27.0,6.0,-7.5,21.0,-335.0,293.0,102.0,-113.0,1,41.0,1,0,0,1,-7.5,0.7463684512501709,0.7516485398646913,0.00528008861452034,-9.5,-7.0,2.5,,0.7516485398646913,,,,1.0,0.7516485398646913,0.7580149614077077,0.7580149614077077,21.0,7.5,,
2013,13,REG,CLE,JAX,28.0,32.0,-7.5,-4.0,-315.0,277.0,102.0,-113.0,0,39.5,0,0,0,1,-7.5,0.7463684512501709,0.741037721131946,-0.005330730118224936,-7.0,-7.0,0.0,,0.741037721131946,,-110.0,-110.0,1.0,0.741037721131946,0.7462716455869441,0.7462716455869441,-4.0,7.5,-110.0,-110.0
2013,13,REG,HOU,NE,31.0,34.0,7.0,-3.0,264.0,-300.0,-113.0,102.0,0,49.5,0,0,0,0,7.0,0.2674927102443324,0.2680965147453084,0.0006038045009759685,9.5,7.0,-2.5,,0.2680965147453084,,-115.0,-105.0,0.0,0.7319034852546916,0.7361250662547453,0.2638749337452547,3.0,7.0,-105.0,-115.0
2013,13,REG,IND,TEN,22.0,14.0,-3.5,8.0,-185.0,166.0,-101.0,-109.0,1,46.0,1,0,0,1,-3.5,0.623326217078607,0.6332518337408314,0.009925616662224357,-4.0,-3.5,0.5,,0.6332518337408314,,-111.0,-109.0,1.0,0.6332518337408314,0.6250506421226565,0.6250506421226565,8.0,3.5,-111.0,-109.0
2013,13,REG,MIN,CHI,23.0,20.0,-2.5,3.0,-137.0,124.0,-114.0,103.0,1,48.5,1,0,0,1,-2.5,0.5889869159604855,0.5642421122306391,-0.024744803729846332,-1.0,-1.5,-0.5,,0.5642421122306391,,,,1.0,0.5642421122306391,0.5467576074764924,0.5467576074764924,3.0,2.5,,
