number,signed_margin,fav_spread,distance,n_bucket,empirical_rate,baseline_rate,excess_rate
14,14,13.0,1.0,59,0.0847457627118644,0.033866622670511576,0.05087914004135283
14,14,13.5,0.5,50,0.02,0.034815427389234085,-0.014815427389234085
14,14,14.0,0.0,79,0.0379746835443038,0.034330454387391324,0.003644229156912475
14,-14,1.0,15.0,218,0.022935779816513763,0.011269098477968111,0.011666681338545652
14,-14,1.5,15.5,102,0.0392156862745098,0.010085689966456042,0.02912999630805376
14,-14,2.0,16.0,107,0.009345794392523364,0.010626002011969886,-0.001280207619446522
14,-14,2.5,16.5,420,0.01904761904761905,0.01299593384503182,0.006051685202587229
14,-14,3.0,17.0,784,0.021683673469387755,0.012928168768566756,0.008755504700821
14,-14,3.5,17.5,517,0.02127659574468085,0.01060080799747962,0.01067578774720123
14,-14,4.0,18.0,248,0.012096774193548387,0.009145924252243325,0.002950849941305062
14,-14,4.5,18.5,189,0.021164021164021163,0.008521927648283356,0.012642093515737807
14,-14,5.0,19.0,115,0.008695652173913044,0.00838868416215455,0.00030696801175849296
14,-14,5.5,19.5,213,0.023474178403755867,0.008290902184193325,0.015183276219562543
14,-14,6.0,20.0,242,0.02066115702479339,0.007744737229772883,0.012916419795020506
14,-14,6.5,20.5,239,0.008368200836820083,0.006833227436547249,0.0015349734002728342
14,-14,7.0,21.0,337,0.002967359050445104,0.0057143145469897415,-0.0027469554965446376
14,-14,7.5,21.5,230,0.0,0.004922434200696865,-0.004922434200696865
14,-14,8.0,22.0,56,0.03571428571428571,0.00445284588271963,0.03126143983156608
14,-14,8.5,22.5,58,0.017241379310344827,0.00431423791171243,0.012927141398632398
14,-14,9.0,23.0,109,0.009174311926605505,0.004758030443283963,0.004416281483321542
14,-14,9.5,23.5,129,0.0,0.00419707604145652,-0.00419707604145652
14,-14,10.0,24.0,163,0.0,0.0038258507451220335,-0.0038258507451220335
14,-14,10.5,24.5,108,0.009259259259259259,0.0035043072806223226,0.005754951978636937
14,-14,11.0,25.0,58,0.0,0.0031120570594929133,-0.0031120570594929133
14,-14,12.5,26.5,35,0.0,0.002405400313968093,-0.002405400313968093
14,-14,13.0,27.0,59,0.0,0.0024659580700411333,-0.0024659580700411333
14,-14,13.5,27.5,50,0.0,0.0020455755397804573,-0.0020455755397804573
14,-14,14.0,28.0,79,0.0,0.0019448574729167543,-0.0019448574729167543
15,15,1.0,14.0,218,0.013761467889908258,0.011975301512938623,0.0017861663769696348
15,15,1.5,13.5,102,0.0,0.010626482614618906,-0.010626482614618906
15,15,2.0,13.0,107,0.009345794392523364,0.011179666214626792,-0.0018338718221034278
15,15,2.5,12.5,420,0.004761904761904762,0.015123629266091673,-0.01036172450418691
15,15,3.0,12.0,784,0.003826530612244898,0.01878536494545318,-0.014958834333208281
15,15,3.5,11.5,517,0.005802707930367505,0.020724076451130006,-0.0149213685207625
15,15,4.0,11.0,248,0.004032258064516129,0.02181965790810748,-0.017787399843591352
15,15,4.5,10.5,189,0.026455026455026454,0.022865626291973834,0.0035894001630526196
15,15,5.0,10.0,115,0.008695652173913044,0.023822443157626647,-0.015126790983713603
15,15,5.5,9.5,213,0.009389671361502348,0.024557381376306968,-0.01516771001480462
15,15,6.0,9.0,242,0.01652892561983471,0.025397278218360637,-0.008868352598525926
15,15,6.5,8.5,239,0.012552301255230125,0.026523325808441633,-0.013971024553211508
15,15,7.0,8.0,337,0.01483679525222552,0.027917259370048,-0.01308046411782248
15,15,7.5,7.5,230,0.013043478260869565,0.029158676355182246,-0.01611519809431268
15,15,8.0,7.0,56,0.07142857142857142,0.030150350893919736,0.04127822053465169
15,15,8.5,6.5,58,0.034482758620689655,0.030689216370283382,0.0037935422504062725
15,15,9.0,6.0,109,0.0,0.03018997267326293,-0.03018997267326293
15,15,9.5,5.5,129,0.0,0.03117455648821634,-0.03117455648821634
15,15,10.0,5.0,163,0.0,0.03184146057155231,-0.03184146057155231
15,15,10.5,4.5,108,0.018518518518518517,0.032428990308950995,-0.013910471790432477
15,15,11.0,4.0,58,0.017241379310344827,0.033113521992335346,-0.01587214268199052
15,15,12.5,2.5,35,0.02857142857142857,0.03412908807689386,-0.005557659505465291
15,15,13.0,2.0,59,0.0,0.03349566464852288,-0.03349566464852288
15,15,13.5,1.5,50,0.0,0.03454431195705139,-0.03454431195705139
15,15,14.0,1.0,79,0.012658227848101266,0.03420204326049299,-0.021543815412391726
15,-15,1.0,16.0,218,0.0045871559633027525,0.010606478362500919,-0.006019322399198166
15,-15,1.5,16.5,102,0.00980392156862745,0.009820591139308553,-1.666957068110174e-05
15,-15,2.0,17.0,107,0.0,0.010427343729254052,-0.010427343729254052
15,-15,2.5,17.5,420,0.007142857142857143,0.012447970167506898,-0.0053051130246497555
15,-15,3.0,18.0,784,0.008928571428571428,0.011860063329403352,-0.0029314919008319243
15,-15,3.5,18.5,517,0.0038684719535783366,0.009256984628995229,-0.005388512675416892
15,-15,4.0,19.0,248,0.008064516129032258,0.007823456168920075,0.00024105996011218253
15,-15,4.5,19.5,189,0.010582010582010581,0.007268543200331962,0.0033134673816786198
15,-15,5.0,20.0,115,0.008695652173913044,0.007190241145507843,0.0015054110284052008
15,-15,5.5,20.5,213,0.0,0.007147713008233269,-0.007147713008233269
15,-15,6.0,21.0,242,0.004132231404958678,0.0066597018239975435,-0.0025274704190388656
15,-15,6.5,21.5,239,0.0041841004184100415,0.005812943310392024,-0.0016288428919819823
15,-15,7.0,22.0,337,0.002967359050445104,0.0047799437336195115,-0.0018125846831744076
15,-15,7.5,22.5,230,0.008695652173913044,0.004072545108136808,0.004623107065776236
15,-15,8.0,23.0,56,0.05357142857142857,0.0036655291773761297,0.04990589939405244
15,-15,8.5,23.5,58,0.0,0.0035596764925052444,-0.0035596764925052444
15,-15,9.0,24.0,109,0.009174311926605505,0.004005003742118402,0.005169308184487103
15,-15,9.5,24.5,129,0.0,0.0035066021627944833,-0.0035066021627944833
15,-15,10.0,25.0,163,0.0,0.003182407908060949,-0.003182407908060949
15,-15,10.5,25.5,108,0.0,0.0029069987975075206,-0.0029069987975075206
15,-15,11.0,26.0,58,0.0,0.0025616176761060635,-0.0025616176761060635
15,-15,12.5,27.5,35,0.02857142857142857,0.0019655355422446004,0.02660589302918397
15,-15,13.0,28.0,59,0.0,0.0020311942654849527,-0.0020311942654849527
15,-15,13.5,28.5,50,0.0,0.0016678799231983634,-0.0016678799231983634
15,-15,14.0,29.0,79,0.012658227848101266,0.0015867796541113905,0.011071448193989876
16,16,1.0,15.0,218,0.01834862385321101,0.011269098477968111,0.007079525375242899
16,16,1.5,14.5,102,0.0,0.010354815652132846,-0.010354815652132846
16,16,2.0,14.0,107,0.0,0.011003009080910406,-0.011003009080910406
16,16,2.5,13.5,420,0.004761904761904762,0.014608937945173726,-0.009847033183268964
16,16,3.0,13.0,784,0.012755102040816327,0.017578790123112146,-0.004823688082295819
16,16,3.5,12.5,517,0.009671179883945842,0.018865099604676198,-0.009193919720730356
16,16,4.0,12.0,248,0.020161290322580645,0.019749963456146387,0.0004113268664342577
16,16,4.5,11.5,189,0.021164021164021163,0.020797932888918496,0.00036608827510266687
16,16,5.0,11.0,115,0.043478260869565216,0.02188644787307813,0.021591812996487086
16,16,5.5,10.5,213,0.028169014084507043,0.02277213662679708,0.0053968774577099615
16,16,6.0,10.0,242,0.024793388429752067,0.02364694222302945,0.001146446206722617
16,16,6.5,9.5,239,0.016736401673640166,0.024708366776138337,-0.00797196510249817
16,16,7.0,9.0,337,0.011869436201780416,0.025968470685347914,-0.014099034483567498
16,16,7.5,8.5,230,0.030434782608695653,0.02715534893271728,0.0032794336759783722
16,16,8.0,8.0,56,0.0,0.028198451396591193,-0.028198451396591193
16,16,8.5,7.5,58,0.017241379310344827,0.02890727537785573,-0.011665896067510902
16,16,9.0,7.0,109,0.01834862385321101,0.02872712493440901,-0.010378501081198001
16,16,9.5,6.5,129,0.023255813953488372,0.02973851881824418,-0.0064827048647558075
16,16,10.0,6.0,163,0.012269938650306749,0.030495410491813407,-0.018225471841506656
16,16,10.5,5.5,108,0.018518518518518517,0.031178560438700122,-0.012660041920181605
16,16,11.0,5.0,58,0.017241379310344827,0.03195892269621854,-0.014717543385873715
16,16,12.5,3.5,35,0.02857142857142857,0.033344300639836975,-0.004772872068408405
16,16,13.0,3.0,59,0.03389830508474576,0.03288654996711192,0.0010117551176338432
16,16,13.5,2.5,50,0.0,0.03400869657415049,-0.03400869657415049
16,16,14.0,2.0,79,0.02531645569620253,0.033819728933589796,-0.008503273237387265
16,-16,1.0,17.0,218,0.0045871559633027525,0.009987455209917472,-0.005400299246614719
16,-16,1.5,17.5,102,0.0,0.009560644549344067,-0.009560644549344067
16,-16,2.0,18.0,107,0.0,0.010223034865255222,-0.010223034865255222
16,-16,2.5,18.5,420,0.016666666666666666,0.01190064360365384,0.004766023063012827
16,-16,3.0,19.0,784,0.012755102040816327,0.010843929515135577,0.0019111725256807498
16,-16,3.5,19.5,517,0.005802707930367505,0.008032083951349316,-0.002229376020981811
16,-16,4.0,20.0,248,0.004032258064516129,0.006640708949416191,-0.002608450884900062
16,-16,4.5,20.5,189,0.005291005291005291,0.006152512148482225,-0.0008615068574769347
16,-16,5.0,21.0,115,0.008695652173913044,0.006117553333047555,0.0025780988408654884
16,-16,5.5,21.5,213,0.0,0.006118795256344869,-0.006118795256344869
16,-16,6.0,22.0,242,0.004132231404958678,0.0056869814513511915,-0.0015547500463925137
16,-16,6.5,22.5,239,0.008368200836820083,0.0049092458263210546,0.0034589550104990284
16,-16,7.0,23.0,337,0.005934718100890208,0.0039672881903258395,0.0019674299105643684
16,-16,7.5,23.5,230,0.004347826086956522,0.003342657707970068,0.0010051683789864536
16,-16,8.0,24.0,56,0.0,0.0029933657276928626,-0.0029933657276928626
16,-16,8.5,24.5,58,0.0,0.002913878758955864,-0.002913878758955864
16,-16,9.0,25.0,109,0.0,0.0033489219899037986,-0.0033489219899037986
16,-16,9.5,25.5,129,0.0,0.002910212979928361,-0.002910212979928361
16,-16,10.0,26.0,163,0.006134969325153374,0.002629248439838704,0.0035057208853146705
16,-16,10.5,26.5,108,0.0,0.002395375309994185,-0.002395375309994185
16,-16,11.0,27.0,58,0.0,0.0020936517697607215,-0.0020936517697607215
16,-16,12.5,28.5,35,0.0,0.0015950532056217773,-0.0015950532056217773
16,-16,13.0,29.0,59,0.0,0.001662211097265343,-0.001662211097265343
16,-16,13.5,29.5,50,0.0,0.0013508332019383398,-0.0013508332019383398
16,-16,14.0,30.0,79,0.0,0.0012863775657620143,-0.0012863775657620143
17,17,1.0,16.0,218,0.013761467889908258,0.010606478362500919,0.0031549895274073387
17,17,1.5,15.5,102,0.0196078431372549,0.010085689966456042,0.00952215317079886
17,17,2.0,15.0,107,0.018691588785046728,0.010818172276031036,0.007873416509015692
17,17,2.5,14.5,420,0.02142857142857143,0.01408012631708248,0.007348445111488949
17,17,3.0,14.0,784,0.02040816326530612,0.016377923228652478,0.004030240036653643
17,17,3.5,13.5,517,0.025145067698259187,0.017048335357525927,0.00809673234073326
17,17,4.0,13.0,248,0.020161290322580645,0.017728549305512865,0.00243274101706778
17,17,4.5,12.5,189,0.021164021164021163,0.01876034286951541,0.0024036782945057525
17,17,5.0,12.0,115,0.017391304347826087,0.01994926429353863,-0.0025579599457125415
17,17,5.5,11.5,213,0.009389671361502348,0.020960043675246464,-0.011570372313744116
17,17,6.0,11.0,242,0.012396694214876033,0.021854562051526274,-0.00945786783665024
17,17,6.5,10.5,239,0.03765690376569038,0.022839220049510826,0.014817683716179551
17,17,7.0,10.0,337,0.02967359050445104,0.02395323793306788,0.005720352571383161
17,17,7.5,9.5,230,0.030434782608695653,0.02506838239496866,0.005366400213726995
17,17,8.0,9.0,56,0.03571428571428571,0.026140843082292198,0.009573442631993515
17,17,8.5,8.5,58,0.034482758620689655,0.026998416005835694,0.007484342614853961
17,17,9.0,8.0,109,0.03669724770642202,0.02712880090098111,0.00956844680544091
17,17,9.5,7.5,129,0.007751937984496124,0.028148338609540673,-0.02039640062504455
17,17,10.0,7.0,163,0.018404907975460124,0.028979172501087218,-0.010574264525627094
17,17,10.5,6.5,108,0.05555555555555555,0.029742922125950685,0.025812633429604867
17,17,11.0,6.0,58,0.034482758620689655,0.030602955585779773,0.0038798030349098817
17,17,12.5,4.5,35,0.0,0.03232626667389185,-0.03232626667389185
17,17,13.0,4.0,59,0.01694915254237288,0.0320526415202853,-0.01510348897791242
17,17,13.5,3.5,50,0.04,0.03322152426842211,0.006778475731577888
17,17,14.0,3.0,79,0.02531645569620253,0.033192156642950325,-0.007875700946747794
17,-17,1.0,18.0,218,0.013761467889908258,0.00941114312492569,0.004350324764982568
17,-17,1.5,18.5,102,0.0392156862745098,0.00930665803127726,0.029909028243232542
17,-17,2.0,19.0,107,0.009345794392523364,0.010013898232697799,-0.000668103840174435
17,-17,2.5,19.5,420,0.01904761904761905,0.011357025400104649,0.0076905936475144005
17,-17,3.0,20.0,784,0.006377551020408163,0.009883926658351349,-0.003506375637943185
17,-17,3.5,20.5,517,0.01160541586073501,0.0069261395404624304,0.00467927632027258
17,-17,4.0,21.0,248,0.008064516129032258,0.0055939256060745625,0.0024705905229576953
17,-17,4.5,21.5,189,0.021164021164021163,0.005168939850755435,0.015995081313265727
17,-17,5.0,22.0,115,0.017391304347826087,0.005166886569371058,0.01222441777845503
17,-17,5.5,22.5,213,0.0,0.005201390619313062,-0.005201390619313062
17,-17,6.0,23.0,242,0.004132231404958678,0.00482293597811905,-0.0006907045731603719
17,-17,6.5,23.5,239,0.008368200836820083,0.004116303078681658,0.004251897758138425
17,-17,7.0,24.0,337,0.002967359050445104,0.003267416430064805,-0.00030005737961970097
17,-17,7.5,24.5,230,0.013043478260869565,0.002722020638367148,0.010321457622502417
17,-17,8.0,25.0,56,0.0,0.0024251653271888116,-0.0024251653271888116
17,-17,8.5,25.5,58,0.05172413793103448,0.002366517812147463,0.049357620118887016
17,-17,9.0,26.0,109,0.0,0.002782095406165858,-0.002782095406165858
17,-17,9.5,26.5,129,0.0,0.0023993941213037513,-0.0023993941213037513
17,-17,10.0,27.0,163,0.0,0.0021576909721499346,-0.0021576909721499346
17,-17,10.5,27.5,108,0.0,0.0019607409146519175,-0.0019607409146519175
17,-17,11.0,28.0,58,0.0,0.0016992008553709042,-0.0016992008553709042
17,-17,12.5,29.5,35,0.0,0.001285571064573432,-0.001285571064573432
17,-17,13.0,30.0,59,0.0,0.0013514800813563535,-0.0013514800813563535
17,-17,13.5,30.5,50,0.0,0.0010867845416068572,-0.0010867845416068572
17,-17,14.0,31.0,79,0.012658227848101266,0.0010362781002989285,0.011621949747802337
18,18,1.0,17.0,218,0.013761467889908258,0.009987455209917472,0.003774012679990786
18,18,1.5,16.5,102,0.00980392156862745,0.009820591139308553,-1.666957068110174e-05
18,18,2.0,16.0,107,0.009345794392523364,0.010626002011969886,-0.001280207619446522
18,18,2.5,15.5,420,0.004761904761904762,0.013541185922022723,-0.00877928116011796
18,18,3.0,15.0,784,0.008928571428571428,0.015195475373946669,-0.006266903945375241
18,18,3.5,14.5,517,0.013539651837524178,0.015296774847783263,-0.0017571230102590846
18,18,4.0,14.0,248,0.008064516129032258,0.015783430736161643,-0.007718914607129385
18,18,4.5,13.5,189,0.021164021164021163,0.016783265250703974,0.004380755913317189
18,18,5.0,13.0,115,0.008695652173913044,0.01804095992639128,-0.009345307752478235
18,18,5.5,12.5,213,0.014084507042253521,0.019149600724397906,-0.005065093682144384
18,18,6.0,12.0,242,0.024793388429752067,0.02004940289174588,0.004743985538006187
18,18,6.5,11.5,239,0.029288702928870293,0.02094848345360218,0.008340219475268112
18,18,7.0,11.0,337,0.04154302670623145,0.0219098773393888,0.019633149366842653
18,18,7.5,10.5,230,0.017391304347826087,0.02294018843536881,-0.0055488840875427235
18,18,8.0,10.0,56,0.0,0.024020895849379824,-0.024020895849379824
18,18,8.5,9.5,58,0.017241379310344827,0.025002733814511166,-0.007761354504166339
18,18,9.0,9.0,109,0.045871559633027525,0.025426691334073267,0.02044486829895426
18,18,9.5,8.5,129,0.031007751937984496,0.026437075290944984,0.0045706766470395115
18,18,10.0,8.0,163,0.024539877300613498,0.02732484858681784,-0.002784971286204342
18,18,10.5,7.5,108,0.027777777777777776,0.028153162783141922,-0.00037538500536414554
18,18,11.0,7.0,58,0.034482758620689655,0.02907534574648153,0.005407412874208126
18,18,12.5,5.5,35,0.0,0.031097861636398175,-0.031097861636398175
18,18,13.0,5.0,59,0.01694915254237288,0.031011946785716445,-0.014062794243343564
18,18,13.5,4.5,50,0.02,0.03220150908636736,-0.01220150908636736
18,18,14.0,4.0,79,0.02531645569620253,0.03233336810761026,-0.007016912411407731
18,-18,1.0,19.0,218,0.01834862385321101,0.008876024572681994,0.009472599280529017
18,-18,1.5,19.5,102,0.0,0.009059169894367072,-0.009059169894367072
18,-18,2.0,20.0,107,0.037383177570093455,0.00980073607264215,0.027582441497451305
18,-18,2.5,20.5,420,0.011904761904761904,0.010819891303768703,0.0010848706009932013
18,-18,3.0,21.0,784,0.003826530612244898,0.008982734052491805,-0.005156203440246907
18,-18,3.5,21.5,517,0.005802707930367505,0.005936596542601386,-0.0001338886122338812
18,-18,4.0,22.0,248,0.012096774193548387,0.004676794979790259,0.007419979213758128
18,-18,4.5,22.5,189,0.005291005291005291,0.0043106702127757805,0.0009803350782295103
18,-18,5.0,23.0,115,0.008695652173913044,0.0043324199381740815,0.004363232235738962
18,-18,5.5,23.5,213,0.0,0.004390860856097195,-0.004390860856097195
18,-18,6.0,24.0,242,0.004132231404958678,0.004062265891274165,6.996551368451242e-05
18,-18,6.5,24.5,239,0.008368200836820083,0.0034268892797033497,0.004941311557116733
18,-18,7.0,25.0,337,0.005934718100890208,0.002670442206143107,0.003264275894747101
18,-18,7.5,25.5,230,0.0,0.0021993714541550056,-0.0021993714541550056
18,-18,8.0,26.0,56,0.0,0.001949470640968146,-0.001949470640968146
18,-18,8.5,26.5,58,0.0,0.0019069934586163583,-0.0019069934586163583
18,-18,9.0,27.0,109,0.0,0.0022963802448932357,-0.0022963802448932357
18,-18,9.5,27.5,129,0.0,0.001965430739215735,-0.001965430739215735
18,-18,10.0,28.0,163,0.0,0.001758988672050671,-0.001758988672050671
18,-18,10.5,28.5,108,0.0,0.0015944706842110023,-0.0015944706842110023
18,-18,11.0,29.0,58,0.0,0.001369501931021871,-0.001369501931021871
18,-18,12.5,30.5,35,0.0,0.0010291298984661877,-0.0010291298984661877
18,-18,13.0,31.0,59,0.06779661016949153,0.0010917961813795497,0.06670481398811197
18,-18,13.5,31.5,50,0.0,0.0008685753021948077,-0.0008685753021948077
18,-18,14.0,32.0,79,0.0,0.0008296104822061396,-0.0008296104822061396
19,19,1.0,18.0,218,0.009174311926605505,0.00941114312492569,-0.00023683119832018477
19,19,1.5,17.5,102,0.0,0.009560644549344067,-0.009560644549344067
19,19,2.0,17.0,107,0.0,0.010427343729254052,-0.010427343729254052
19,19,2.5,16.5,420,0.0,0.01299593384503182,-0.01299593384503182
19,19,3.0,16.0,784,0.00510204081632653,0.014042470176748444,-0.008940429360421914
19,19,3.5,15.5,517,0.009671179883945842,0.013629268420641398,-0.003958088536695556
19,19,4.0,15.0,248,0.0,0.013937503467171685,-0.013937503467171685
19,19,4.5,14.5,189,0.021164021164021163,0.01489227360462308,0.006271747559398083
19,19,5.0,14.0,115,0.0,0.016188017065896784,-0.016188017065896784
19,19,5.5,13.5,213,0.009389671361502348,0.017366803129349583,-0.007977131767847236
19,19,6.0,13.0,242,0.0,0.01825858177050863,-0.01825858177050863
19,19,6.5,12.5,239,0.012552301255230125,0.0190665494391999,-0.0065142481839697754
19,19,7.0,12.0,337,0.011869436201780416,0.01987414454152195,-0.008004708339741533
19,19,7.5,11.5,230,0.013043478260869565,0.020810640689889238,-0.007767162429019673
19,19,8.0,11.0,56,0.0,0.02188011046882749,-0.02188011046882749
19,19,8.5,10.5,58,0.0,0.022959589211706457,-0.022959589211706457
19,19,9.0,10.0,109,0.027522935779816515,0.023652842372347372,0.0038700934074691433
19,19,9.5,9.5,129,0.0,0.02463859197689842,-0.02463859197689842
19,19,10.0,9.0,163,0.0,0.025565935930599654,-0.025565935930599654
19,19,10.5,8.5,108,0.009259259259259259,0.02644231845914158,-0.01718305919988232
19,19,11.0,8.0,58,0.017241379310344827,0.02740838977931861,-0.010167010468973784
19,19,12.5,6.5,35,0.0,0.02968599252962459,-0.02968599252962459
19,19,13.0,6.0,59,0.03389830508474576,0.02978646183568909,0.0041118432490566716
19,19,13.5,5.5,50,0.02,0.03097234777422312,-0.01097234777422312
19,19,14.0,5.0,79,0.012658227848101266,0.03126227185342685,-0.018604044005325587
19,-19,1.0,20.0,218,0.0045871559633027525,0.008380167865935033,-0.0037930119026322803
19,-19,1.5,20.5,102,0.0,0.008818498205066732,-0.008818498205066732
19,-19,2.0,21.0,107,0.0,0.009584324825820986,-0.009584324825820986
19,-19,2.5,21.5,420,0.007142857142857143,0.010291711168358454,-0.0031488540255013115
19,-19,3.0,22.0,784,0.00510204081632653,0.008141711850499639,-0.0030396710341731087
19,-19,3.5,22.5,517,0.0019342359767891683,0.0050588147968097805,-0.0031245788200206124
19,-19,4.0,23.0,248,0.0,0.003881088431329688,-0.003881088431329688
19,-19,4.5,23.5,189,0.0,0.0035689052484875264,-0.0035689052484875264
19,-19,5.0,24.0,115,0.008695652173913044,0.0036067632837316825,0.005088888890181361
19,-19,5.5,24.5,213,0.0,0.003681112659910642,-0.003681112659910642
19,-19,6.0,25.0,242,0.008264462809917356,0.0033984243256188606,0.004866038484298495
19,-19,6.5,25.5,239,0.0,0.0028328276447784446,-0.0028328276447784446
19,-19,7.0,26.0,337,0.0,0.0021660012124006043,-0.0021660012124006043
19,-19,7.5,26.5,230,0.0,0.0017633892180820645,-0.0017633892180820645
19,-19,8.0,27.0,56,0.017857142857142856,0.0015549698824771348,0.01630217297466572
19,-19,8.5,27.5,58,0.0,0.0015248056335102436,-0.0015248056335102436
19,-19,9.0,28.0,109,0.009174311926605505,0.0018834828968041766,0.0072908290298013285
19,-19,9.5,28.5,129,0.007751937984496124,0.001599686207420821,0.006152251777075303
19,-19,10.0,29.0,163,0.0,0.0014245827608333236,-0.0014245827608333236
19,-19,10.5,29.5,108,0.0,0.0012882319394136596,-0.0012882319394136596
19,-19,11.0,30.0,58,0.0,0.001096191655431322,-0.001096191655431322
19,-19,12.5,31.5,35,0.0,0.0008183227979123328,-0.0008183227979123328
19,-19,13.0,32.0,59,0.0,0.0008763981577311484,-0.0008763981577311484
19,-19,13.5,32.5,50,0.0,0.0006896229427213964,-0.0006896229427213964
19,-19,14.0,33.0,79,0.0,0.0006600808877304898,-0.0006600808877304898
20,20,1.0,19.0,218,0.013761467889908258,0.008876024572681994,0.004885443317226264
20,20,1.5,18.5,102,0.0,0.00930665803127726,-0.00930665803127726
20,20,2.0,18.0,107,0.0,0.010223034865255222,-0.010223034865255222
20,20,2.5,17.5,420,0.009523809523809525,0.012447970167506898,-0.0029241606436973735
20,20,3.0,17.0,784,0.006377551020408163,0.012928168768566756,-0.006550617748158592
20,20,3.5,16.5,517,0.02127659574468085,0.012060444688168555,0.009216151056512295
20,20,4.0,16.0,248,0.020161290322580645,0.012208414668431254,0.00795287565414939
20,20,4.5,15.5,189,0.015873015873015872,0.013107816268489423,0.002765199604526449
20,20,5.0,15.0,115,0.017391304347826087,0.01441287325673427,0.0029784310910918165
20,20,5.5,14.5,213,0.004694835680751174,0.015634612762034684,-0.01093977708128351
20,20,6.0,14.0,242,0.02066115702479339,0.016506464165065637,0.004154692859727752
20,20,6.5,13.5,239,0.029288702928870293,0.017220869785413005,0.012067833143457288
20,20,7.0,13.0,337,0.020771513353115726,0.01787828758934916,0.0028932257637665666
20,20,7.5,12.5,230,0.02608695652173913,0.018715928053537948,0.007371028468201181
20,20,8.0,12.0,56,0.017857142857142856,0.019756841454301243,-0.001899698597158387
20,20,8.5,11.5,58,0.06896551724137931,0.020906360243154985,0.04805915699822433
20,20,9.0,11.0,109,0.009174311926605505,0.02183866411468122,-0.012664352188075715
20,20,9.5,10.5,129,0.007751937984496124,0.022786447213763137,-0.015034509229267013
20,20,10.0,10.0,163,0.049079754601226995,0.023736200036733532,0.025343554564493463
20,20,10.5,9.5,108,0.037037037037037035,0.024644225556696573,0.012392811480340462
20,20,11.0,9.0,58,0.017241379310344827,0.02563581742979389,-0.008394438119449062
20,20,12.5,7.5,35,0.0,0.028120609612837896,-0.028120609612837896
20,20,13.0,7.0,59,0.03389830508474576,0.02840138816035216,0.005496916924393604
20,20,13.5,6.5,50,0.0,0.029561750415881966,-0.029561750415881966
20,20,14.0,6.0,79,0.0,0.03000194183391504,-0.03000194183391504
20,-20,1.0,21.0,218,0.009174311926605505,0.007921393874103564,0.0012529180525019407
20,-20,1.5,21.5,102,0.0,0.008584788087169015,-0.008584788087169015
20,-20,2.0,22.0,107,0.0,0.00936541064645592,-0.00936541064645592
20,-20,2.5,22.5,420,0.004761904761904762,0.009774645579992773,-0.00501274081808801
20,-20,3.0,23.0,784,0.01020408163265306,0.007361075960872807,0.002843005671780254
20,-20,3.5,23.5,517,0.0019342359767891683,0.004286561835239025,-0.002352325858449857
20,-20,4.0,24.0,248,0.004032258064516129,0.0031972572731010346,0.0008350007914150943
20,-20,4.5,24.5,189,0.005291005291005291,0.002933775831958388,0.0023572294590469027
20,-20,5.0,25.0,115,0.0,0.002981443792244774,-0.002981443792244774
20,-20,5.5,25.5,213,0.0,0.0030650034236255996,-0.0030650034236255996
20,-20,6.0,26.0,242,0.004132231404958678,0.0028240033759390046,0.0013082280290196732
20,-20,6.5,26.5,239,0.0041841004184100415,0.0023253892254949593,0.0018587111929150822
20,-20,7.0,27.0,337,0.0,0.0017436548168796237,-0.0017436548168796237
20,-20,7.5,27.5,230,0.013043478260869565,0.00140305760890057,0.011640420651968995
20,-20,8.0,28.0,56,0.0,0.0012308187365345242,-0.0012308187365345242
20,-20,8.5,28.5,58,0.0,0.0012098495469578313,-0.0012098495469578313
20,-20,9.0,29.0,109,0.009174311926605505,0.0015352118260242797,0.007639100100581225
20,-20,9.5,29.5,129,0.007751937984496124,0.0012938233473758177,0.006458114637120306
20,-20,10.0,30.0,163,0.006134969325153374,0.0011462992964165494,0.004988670028736825
20,-20,10.5,30.5,108,0.009259259259259259,0.0010341509231269258,0.008225108336132332
20,-20,11.0,31.0,58,0.0,0.000871455385810208,-0.000871455385810208
20,-20,12.5,32.5,35,0.0,0.0006463789081229033,-0.0006463789081229033
20,-20,13.0,33.0,59,0.0,0.0006990505493545756,-0.0006990505493545756
20,-20,13.5,33.5,50,0.0,0.0005439692685494314,-0.0005439692685494314
20,-20,14.0,34.0,79,0.0,0.0005220126011377965,-0.0005220126011377965
21,21,1.0,20.0,218,0.03211009174311927,0.008380167865935033,0.023729923877184235
21,21,1.5,19.5,102,0.00980392156862745,0.009059169894367072,0.0007447516742603785
21,21,2.0,19.0,107,0.028037383177570093,0.010013898232697799,0.018023484944872294
21,21,2.5,18.5,420,0.009523809523809525,0.01190064360365384,-0.0023768340798443147
21,21,3.0,18.0,784,0.015306122448979591,0.011860063329403352,0.003446059119576239
21,21,3.5,17.5,517,0.009671179883945842,0.01060080799747962,-0.0009296281135337779
21,21,4.0,17.0,248,0.024193548387096774,0.010608667907936908,0.013584880479159865
21,21,4.5,16.5,189,0.026455026455026454,0.011445177000349494,0.01500984945467696
21,21,5.0,16.0,115,0.02608695652173913,0.012733669435990169,0.01335328708574896
21,21,5.5,15.5,213,0.023474178403755867,0.013972589530474302,0.009501588873281565
21,21,6.0,15.0,242,0.02066115702479339,0.014814217364072508,0.0058469396607208814
